task_id,splitter,max_depth,dataset,mean_accuracy, std_accuracy,n_fold
146819,worst,15,climate-model-simulation-crashes,0.8777777777777779,0.020621349491963044,0.9074074074074074|0.8518518518518519|0.8518518518518519|0.8888888888888888|0.9074074074074074|0.8518518518518519|0.8703703703703703|0.8703703703703703|0.8888888888888888|0.8888888888888888
146824,best,1,mfeat-pixel,0.197,0.0040000000000000036,0.19|0.195|0.19|0.2|0.2|0.2|0.195|0.2|0.2|0.2
146824,best,5,mfeat-pixel,0.826,0.023853720883753104,0.79|0.81|0.8|0.855|0.82|0.81|0.845|0.87|0.83|0.83
146824,best,10,mfeat-pixel,0.8605,0.015402921800749377,0.84|0.855|0.865|0.865|0.845|0.875|0.885|0.88|0.855|0.84
146824,best,15,mfeat-pixel,0.865,0.012041594578792305,0.845|0.865|0.865|0.88|0.855|0.875|0.885|0.865|0.865|0.85
146824,random,1,mfeat-pixel,0.194,0.004898979485566361,0.185|0.19|0.19|0.2|0.195|0.2|0.195|0.195|0.2|0.19
146824,random,5,mfeat-pixel,0.8234999999999999,0.019371370627810486,0.84|0.845|0.79|0.84|0.805|0.81|0.85|0.83|0.82|0.805
146824,random,10,mfeat-pixel,0.8699999999999999,0.016124515496597113,0.86|0.87|0.875|0.9|0.85|0.845|0.865|0.865|0.89|0.88
146824,random,15,mfeat-pixel,0.881,0.0239582971014219,0.905|0.885|0.885|0.86|0.865|0.885|0.9|0.86|0.925|0.84
146824,second_best,1,mfeat-pixel,0.1945,0.004716990566028306,0.185|0.19|0.195|0.2|0.195|0.2|0.195|0.195|0.2|0.19
146824,second_best,5,mfeat-pixel,0.819,0.020223748416156657,0.795|0.81|0.81|0.84|0.805|0.795|0.86|0.84|0.82|0.815
146824,second_best,10,mfeat-pixel,0.8775000000000001,0.022940139493908943,0.87|0.86|0.9|0.915|0.875|0.875|0.885|0.865|0.83|0.9
146824,second_best,15,mfeat-pixel,0.8795,0.016948451256678307,0.87|0.86|0.87|0.905|0.865|0.89|0.89|0.87|0.865|0.91
146824,worst,1,mfeat-pixel,0.10600000000000001,0.007681145747868608,0.11|0.105|0.105|0.105|0.125|0.1|0.11|0.105|0.1|0.095
146824,worst,5,mfeat-pixel,0.12399999999999997,0.009695359714832655,0.125|0.115|0.135|0.125|0.115|0.145|0.115|0.13|0.115|0.12
146824,worst,10,mfeat-pixel,0.153,0.014696938456699069,0.135|0.13|0.145|0.16|0.165|0.16|0.165|0.145|0.18|0.145
146824,worst,15,mfeat-pixel,0.18,0.01923538406167134,0.18|0.2|0.19|0.205|0.19|0.165|0.19|0.175|0.17|0.135
14965,best,1,bank-marketing,0.8830151953911869,6.594726878273431e-05,0.883016364440513|0.8832116788321168|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049
14965,best,5,bank-marketing,0.899980067464418,0.003385462260250677,0.9011499336576736|0.8984737889847378|0.9028975890289759|0.9020128290201282|0.9013492590134926|0.8995797389957974|0.893607608936076|0.8962618889626189|0.9062154390621544|0.898252598982526
14965,best,10,bank-marketing,0.8983875385798505,0.005119626235162238,0.8993808049535603|0.8905109489051095|0.9024552090245521|0.8964830789648308|0.9020128290201282|0.8940499889404999|0.8929440389294404|0.8962618889626189|0.9086485290864853|0.9011280690112807
14965,best,15,bank-marketing,0.8922828901755931,0.0039815793836718944,0.8905351614329943|0.8902897589028976|0.8978102189781022|0.8900685689006856|0.896040698960407|0.8858659588586596|0.8880778588807786|0.8913957089139571|0.8984737889847378|0.8942711789427118
14965,random,1,bank-marketing,0.8928579303757266,0.0021313535495874176,0.8929677134011499|0.8953771289537713|0.8944923689449237|0.8918380889183809|0.8958195089581951|0.8891838088918381|0.88940499889405|0.8925016589250165|0.893828798938288|0.8931652289316523
14965,random,5,bank-marketing,0.8995155831340325,0.0035369413766474997,0.9004865103936311|0.9020128290201282|0.9024552090245521|0.9040035390400354|0.9013492590134926|0.8922804689228047|0.8942711789427118|0.8980314089803141|0.9013492590134926|0.8989161689891617
14965,random,10,bank-marketing,0.8986308084509256,0.0046441172148947996,0.9011499336576736|0.8913957089139571|0.8964830789648308|0.9055518690555187|0.902676399026764|0.8967042689670427|0.8913957089139571|0.8989161689891617|0.9042247290422473|0.8978102189781022
14965,random,15,bank-marketing,0.8963747731481794,0.006309389324960514,0.8965059708093763|0.8958195089581951|0.9057730590577306|0.8958195089581951|0.8922804689228047|0.8913957089139571|0.8869719088697191|0.8900685689006856|0.9062154390621544|0.9028975890289759
14965,second_best,1,bank-marketing,0.8830151953911869,6.594726878273431e-05,0.883016364440513|0.8832116788321168|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049
14965,second_best,5,bank-marketing,0.8964190111486218,0.0038210031819553847,0.8965059708093763|0.8931652289316523|0.9040035390400354|0.8975890289758903|0.8949347489493474|0.8944923689449237|0.8907321389073214|0.893828798938288|0.9020128290201282|0.8969254589692546
14965,second_best,10,bank-marketing,0.8969056242620681,0.004062149246316898,0.8967271118973905|0.8964830789648308|0.9000221190002212|0.8933864189338642|0.8967042689670427|0.8900685689006856|0.8925016589250165|0.8971466489714665|0.9040035390400354|0.9020128290201282
14965,second_best,15,bank-marketing,0.8890093368398944,0.003164211913136735,0.8878814683768245|0.8858659588586596|0.8885202388852024|0.884981198849812|0.8925016589250165|0.8891838088918381|0.8847600088476001|0.8896261888962619|0.8920592789205928|0.8947135589471356
14965,worst,1,bank-marketing,0.8830151953911869,6.594726878273431e-05,0.883016364440513|0.8832116788321168|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049
14965,worst,5,bank-marketing,0.8830151953911869,6.594726878273431e-05,0.883016364440513|0.8832116788321168|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049
14965,worst,10,bank-marketing,0.8830151953911869,6.594726878273431e-05,0.883016364440513|0.8832116788321168|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.8829904888299049
14965,worst,15,bank-marketing,0.8827718863887537,0.00020086054412584453,0.883016364440513|0.8825481088254811|0.882769298827693|0.8825481088254811|0.8825481088254811|0.8825481088254811|0.8829904888299049|0.8829904888299049|0.8829904888299049|0.882769298827693
16,best,1,mfeat-karhunen,0.1875,0.0060207972893961525,0.185|0.175|0.185|0.19|0.195|0.18|0.195|0.19|0.19|0.19
16,best,5,mfeat-karhunen,0.7110000000000001,0.029563490998188953,0.675|0.71|0.71|0.77|0.72|0.73|0.68|0.705|0.74|0.67
16,best,10,mfeat-karhunen,0.8119999999999999,0.03593048844644335,0.77|0.825|0.825|0.865|0.84|0.815|0.74|0.795|0.85|0.795
16,best,15,mfeat-karhunen,0.8165000000000001,0.03217530108639233,0.795|0.835|0.835|0.88|0.81|0.805|0.755|0.8|0.845|0.805
16,random,1,mfeat-karhunen,0.1935,0.0050249378105604505,0.19|0.2|0.195|0.195|0.195|0.195|0.195|0.195|0.18|0.195
16,random,5,mfeat-karhunen,0.5935,0.03619737559547653,0.535|0.58|0.655|0.6|0.615|0.585|0.56|0.65|0.565|0.59
16,random,10,mfeat-karhunen,0.7865,0.022028390771910673,0.795|0.83|0.775|0.775|0.815|0.77|0.77|0.765|0.805|0.765
16,random,15,mfeat-karhunen,0.7885000000000001,0.020130822139197393,0.805|0.755|0.795|0.795|0.78|0.795|0.76|0.8|0.775|0.825
16,second_best,1,mfeat-karhunen,0.1875,0.007158910531638182,0.185|0.175|0.18|0.19|0.195|0.18|0.2|0.19|0.19|0.19
16,second_best,5,mfeat-karhunen,0.7125,0.029601520231231353,0.67|0.715|0.695|0.765|0.715|0.725|0.685|0.745|0.735|0.675
16,second_best,10,mfeat-karhunen,0.8115,0.028111385593741177,0.785|0.82|0.81|0.85|0.805|0.835|0.795|0.825|0.84|0.75
16,second_best,15,mfeat-karhunen,0.8235000000000001,0.027023138233743294,0.795|0.845|0.78|0.855|0.8|0.84|0.855|0.815|0.85|0.8
16,worst,1,mfeat-karhunen,0.101,0.001999999999999996,0.1|0.1|0.1|0.105|0.1|0.1|0.1|0.1|0.1|0.105
16,worst,5,mfeat-karhunen,0.10250000000000001,0.004031128874149272,0.105|0.1|0.1|0.105|0.1|0.095|0.105|0.1|0.11|0.105
16,worst,10,mfeat-karhunen,0.10400000000000001,0.0066332495807108005,0.115|0.105|0.1|0.1|0.09|0.11|0.105|0.1|0.11|0.105
16,worst,15,mfeat-karhunen,0.1085,0.008381527307120103,0.12|0.105|0.1|0.1|0.095|0.12|0.11|0.105|0.115|0.115
167124,best,1,CIFAR_10,0.15571666666666667,0.002351181735969291,0.15566666666666668|0.15733333333333333|0.1535|0.15516666666666667|0.157|0.15833333333333333|0.15233333333333332|0.157|0.15183333333333332|0.159
167124,best,5,CIFAR_10,0.26113333333333333,0.004131047755177311,0.25883333333333336|0.27116666666666667|0.262|0.25783333333333336|0.2613333333333333|0.2633333333333333|0.2575|0.2565|0.264|0.25883333333333336
167124,best,10,CIFAR_10,0.3005,0.006585759046778306,0.2865|0.30733333333333335|0.30233333333333334|0.3|0.2955|0.30916666666666665|0.299|0.29483333333333334|0.303|0.30733333333333335
167124,best,15,CIFAR_10,0.28678333333333333,0.007136778762937174,0.275|0.2921666666666667|0.2955|0.28633333333333333|0.292|0.2876666666666667|0.283|0.2838333333333333|0.2758333333333333|0.2965
167124,random,1,CIFAR_10,0.1545,0.0022876479915698014,0.154|0.15866666666666668|0.1525|0.15266666666666667|0.15483333333333332|0.15683333333333332|0.15333333333333332|0.1565|0.1505|0.15516666666666667
167124,random,5,CIFAR_10,0.25705,0.004568643124604945,0.2628333333333333|0.26366666666666666|0.25866666666666666|0.25516666666666665|0.2605|0.25616666666666665|0.24983333333333332|0.25216666666666665|0.25166666666666665|0.25983333333333336
167124,random,10,CIFAR_10,0.3016666666666667,0.004257672812438473,0.299|0.30516666666666664|0.3006666666666667|0.30233333333333334|0.30183333333333334|0.3065|0.30483333333333335|0.29983333333333334|0.2911666666666667|0.30533333333333335
167124,random,15,CIFAR_10,0.2864833333333333,0.005746714036927724,0.2763333333333333|0.2955|0.2891666666666667|0.2871666666666667|0.278|0.292|0.2905|0.28833333333333333|0.2851666666666667|0.2826666666666667
167124,second_best,1,CIFAR_10,0.15551666666666666,0.002519314280601856,0.155|0.15766666666666668|0.15316666666666667|0.15466666666666667|0.1565|0.15783333333333333|0.1525|0.15633333333333332|0.1515|0.16
167124,second_best,5,CIFAR_10,0.2604,0.004188078318274379,0.25683333333333336|0.2633333333333333|0.261|0.258|0.25916666666666666|0.26166666666666666|0.2575|0.256|0.25933333333333336|0.27116666666666667
167124,second_best,10,CIFAR_10,0.30215000000000003,0.007117447263981341,0.29533333333333334|0.3135|0.31166666666666665|0.29433333333333334|0.29383333333333334|0.3011666666666667|0.2951666666666667|0.3016666666666667|0.309|0.30583333333333335
167124,second_best,15,CIFAR_10,0.28625,0.00636625216800801,0.2793333333333333|0.2925|0.2833333333333333|0.2775|0.2925|0.28783333333333333|0.2936666666666667|0.2796666666666667|0.2815|0.2946666666666667
167124,worst,1,CIFAR_10,0.10015,8.975274678557266e-05,0.10016666666666667|0.1|0.1|0.10016666666666667|0.10033333333333333|0.10016666666666667|0.10016666666666667|0.10016666666666667|0.10016666666666667|0.10016666666666667
167124,worst,5,CIFAR_10,0.10056666666666667,0.00042946995755750684,0.1005|0.10116666666666667|0.09983333333333333|0.10033333333333333|0.10016666666666667|0.10016666666666667|0.101|0.1005|0.101|0.101
167124,worst,10,CIFAR_10,0.10053333333333334,0.0004988876515698602,0.10083333333333333|0.09983333333333333|0.10033333333333333|0.10083333333333333|0.1|0.1015|0.101|0.1|0.10033333333333333|0.10066666666666667
167124,worst,15,CIFAR_10,0.10076666666666667,0.0005174724898753357,0.10116666666666667|0.101|0.10133333333333333|0.10116666666666667|0.10016666666666667|0.101|0.10033333333333333|0.10033333333333333|0.10133333333333333|0.09983333333333333
2074,best,1,satimage,0.4256609642301711,0.005862543335916253,0.4307931570762053|0.42457231726283046|0.4307931570762053|0.4199066874027994|0.4276827371695179|0.41835147744945567|0.432348367029549|0.42457231726283046|0.4152410575427683|0.432348367029549
2074,best,5,satimage,0.8245723172628304,0.013320443611423866,0.8273716951788491|0.8413685847589425|0.8429237947122862|0.8180404354587869|0.833592534992224|0.8227060653188181|0.8258164852255054|0.8133748055987559|0.7947122861586314|0.8258164852255054
2074,best,10,satimage,0.8643856920684293,0.010566275428592863,0.8678071539657853|0.8755832037325039|0.8429237947122862|0.8693623639191291|0.8615863141524106|0.8678071539657853|0.8818040435458787|0.8662519440124417|0.8569206842923794|0.8538102643856921
2074,best,15,satimage,0.8561430793157075,0.012677584668704663,0.8600311041990669|0.8678071539657853|0.833592534992224|0.8584758942457231|0.8584758942457231|0.8600311041990669|0.8771384136858476|0.8615863141524106|0.8475894245723172|0.8367029548989113
2074,random,1,satimage,0.42612752721617414,0.006487295058977975,0.4307931570762053|0.4370139968895801|0.42923794712286156|0.4199066874027994|0.42457231726283046|0.41835147744945567|0.42923794712286156|0.42457231726283046|0.4152410575427683|0.432348367029549
2074,random,5,satimage,0.7902021772939347,0.010739960603806867,0.7978227060653188|0.7884914463452566|0.7931570762052877|0.7651632970451011|0.7916018662519441|0.7900466562986003|0.8087091757387247|0.7947122861586314|0.7807153965785381|0.7916018662519441
2074,random,10,satimage,0.8578538102643858,0.016796267496111947,0.8553654743390358|0.8864696734059098|0.8538102643856921|0.8678071539657853|0.8584758942457231|0.8320373250388803|0.8755832037325039|0.8506998444790047|0.8304821150855366|0.8678071539657853
2074,random,15,satimage,0.847900466562986,0.010240794795119326,0.8522550544323484|0.8553654743390358|0.8600311041990669|0.8460342146189735|0.8413685847589425|0.8413685847589425|0.8678071539657853|0.8367029548989113|0.8444790046656299|0.833592534992224
2074,second_best,1,satimage,0.4300155520995335,0.005487489506804775,0.4401244167962675|0.4199066874027994|0.42923794712286156|0.42923794712286156|0.42457231726283046|0.432348367029549|0.42923794712286156|0.43390357698289267|0.4261275272161742|0.4354587869362364
2074,second_best,5,satimage,0.8225505443234837,0.014940541908706043,0.8304821150855366|0.8149300155520995|0.8273716951788491|0.8055987558320373|0.8087091757387247|0.838258164852255|0.8258164852255054|0.8522550544323484|0.8009331259720062|0.8211508553654744
2074,second_best,10,satimage,0.8674961119751167,0.010145882693810301,0.8693623639191291|0.8709175738724728|0.8693623639191291|0.8506998444790047|0.864696734059098|0.8678071539657853|0.8880248833592534|0.8771384136858476|0.8538102643856921|0.8631415241057543
2074,second_best,15,satimage,0.8643856920684293,0.016008845079263152,0.8709175738724728|0.8553654743390358|0.8584758942457231|0.8398133748055988|0.8880248833592534|0.8631415241057543|0.8942457231726283|0.8662519440124417|0.8460342146189735|0.8615863141524106
2074,worst,1,satimage,0.2381026438569207,0.0004665629860031135,0.2379471228615863|0.2379471228615863|0.2379471228615863|0.2379471228615863|0.2379471228615863|0.23950233281493002|0.2379471228615863|0.2379471228615863|0.2379471228615863|0.2379471228615863
2074,worst,5,satimage,0.23950233281493,0.0013910220699843135,0.23950233281493002|0.2379471228615863|0.2379471228615863|0.2379471228615863|0.2379471228615863|0.23950233281493002|0.2410575427682737|0.2410575427682737|0.2410575427682737|0.2410575427682737
2074,worst,10,satimage,0.2399688958009331,0.0018467095003169398,0.2379471228615863|0.2410575427682737|0.23950233281493002|0.2379471228615863|0.23950233281493002|0.2410575427682737|0.2410575427682737|0.24416796267496113|0.2379471228615863|0.23950233281493002
2074,worst,15,satimage,0.24074650077760498,0.0018136708848663446,0.23950233281493002|0.24261275272161742|0.2379471228615863|0.2379471228615863|0.2410575427682737|0.24261275272161742|0.24261275272161742|0.24261275272161742|0.2410575427682737|0.23950233281493002
23,best,1,cmc,0.4270224305938591,0.0021780546678558266,0.42567567567567566|0.42567567567567566|0.42567567567567566|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.4217687074829932
23,best,5,cmc,0.5567107924250783,0.04694772986902395,0.6148648648648649|0.4797297297297297|0.5405405405405406|0.5102040816326531|0.5986394557823129|0.5510204081632653|0.4965986394557823|0.5714285714285714|0.5850340136054422|0.6190476190476191
23,best,10,cmc,0.5289345467916895,0.04857822869557751,0.5135135135135135|0.42567567567567566|0.527027027027027|0.54421768707483|0.5782312925170068|0.5714285714285714|0.4557823129251701|0.5714285714285714|0.5578231292517006|0.54421768707483
23,best,15,cmc,0.4963320463320464,0.04551648341638629,0.46621621621621623|0.46621621621621623|0.4594594594594595|0.48299319727891155|0.6054421768707483|0.46938775510204084|0.4489795918367347|0.5374149659863946|0.5238095238095238|0.5034013605442177
23,random,1,cmc,0.4487451737451737,0.02065916934068974,0.4797297297297297|0.42567567567567566|0.4391891891891892|0.43537414965986393|0.46258503401360546|0.4557823129251701|0.40816326530612246|0.46258503401360546|0.4489795918367347|0.46938775510204084
23,random,5,cmc,0.5295504688361831,0.03867263315106684,0.5337837837837838|0.4864864864864865|0.5405405405405406|0.5102040816326531|0.5578231292517006|0.4489795918367347|0.5374149659863946|0.5306122448979592|0.5510204081632653|0.5986394557823129
23,random,10,cmc,0.5016501195072623,0.041781797203779655,0.5540540540540541|0.5067567567567568|0.5135135135135135|0.4421768707482993|0.564625850340136|0.4557823129251701|0.4489795918367347|0.54421768707483|0.48299319727891155|0.5034013605442177
23,random,15,cmc,0.4786771465342894,0.04520366843504387,0.46621621621621623|0.46621621621621623|0.41216216216216217|0.4965986394557823|0.5714285714285714|0.43537414965986393|0.4421768707482993|0.5034013605442177|0.46258503401360546|0.5306122448979592
23,second_best,1,cmc,0.4419746276889134,0.013598331375742637,0.4527027027027027|0.42567567567567566|0.4189189189189189|0.4557823129251701|0.4421768707482993|0.4489795918367347|0.4217687074829932|0.4557823129251701|0.4489795918367347|0.4489795918367347
23,second_best,5,cmc,0.5274361095789668,0.0448788091768533,0.6216216216216216|0.5067567567567568|0.5405405405405406|0.48299319727891155|0.4897959183673469|0.5034013605442177|0.48299319727891155|0.54421768707483|0.5918367346938775|0.5102040816326531
23,second_best,10,cmc,0.4928755285898143,0.046265468775074654,0.5067567567567568|0.49324324324324326|0.47297297297297297|0.41496598639455784|0.54421768707483|0.48299319727891155|0.42857142857142855|0.47619047619047616|0.5578231292517006|0.5510204081632653
23,second_best,15,cmc,0.47525740025740026,0.036343994733035116,0.5135135135135135|0.42567567567567566|0.43243243243243246|0.4489795918367347|0.5170068027210885|0.4965986394557823|0.43537414965986393|0.46258503401360546|0.5238095238095238|0.4965986394557823
23,worst,1,cmc,0.4270224305938591,0.0021780546678558266,0.42567567567567566|0.42567567567567566|0.42567567567567566|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.4217687074829932
23,worst,5,cmc,0.42227431513145797,0.008152911589364917,0.43243243243243246|0.40540540540540543|0.4189189189189189|0.42857142857142855|0.4217687074829932|0.42857142857142855|0.42857142857142855|0.42857142857142855|0.41496598639455784|0.41496598639455784
23,worst,10,cmc,0.4243059385916529,0.014956143741748041,0.4189189189189189|0.4391891891891892|0.41216216216216217|0.43537414965986393|0.4217687074829932|0.41496598639455784|0.4217687074829932|0.43537414965986393|0.3945578231292517|0.4489795918367347
23,worst,15,cmc,0.4161288839860268,0.029972812033236394,0.41216216216216217|0.4527027027027027|0.42567567567567566|0.3945578231292517|0.38095238095238093|0.38095238095238093|0.47619047619047616|0.42857142857142855|0.3877551020408163|0.4217687074829932
3021,best,1,sick,0.9655305741512636,0.012337185816415255,0.9788359788359788|0.9708994708994709|0.9602122015915119|0.9336870026525199|0.9628647214854111|0.9814323607427056|0.9681697612732095|0.9655172413793104|0.9681697612732095|0.9655172413793104
3021,best,5,sick,0.986476358890152,0.004815342815039164,0.9947089947089947|0.9894179894179894|0.9920424403183024|0.9840848806366048|0.9814323607427056|0.9920424403183024|0.9814323607427056|0.9840848806366048|0.9814323607427056|0.9840848806366048
3021,best,10,sick,0.9843557464247119,0.004192374818459373,0.9894179894179894|0.9894179894179894|0.986737400530504|0.9814323607427056|0.9814323607427056|0.9893899204244032|0.9761273209549072|0.9840848806366048|0.9814323607427056|0.9840848806366048
3021,best,15,sick,0.9830301882026019,0.005066803269328806,0.9867724867724867|0.9894179894179894|0.986737400530504|0.9814323607427056|0.9840848806366048|0.9893899204244032|0.9734748010610079|0.9814323607427056|0.9761273209549072|0.9814323607427056
3021,random,1,sick,0.9387597715183922,0.0007521524692890859,0.9391534391534392|0.9365079365079365|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183
3021,random,5,sick,0.9517529086494603,0.01235562746227311,0.955026455026455|0.9365079365079365|0.9549071618037135|0.946949602122016|0.9708222811671088|0.9257294429708223|0.9628647214854111|0.9549071618037135|0.9602122015915119|0.9496021220159151
3021,random,10,sick,0.969773904256663,0.013064494080102084,0.9814814814814815|0.9708994708994709|0.9389920424403183|0.9708222811671088|0.9840848806366048|0.9734748010610079|0.9655172413793104|0.9787798408488063|0.9787798408488063|0.9549071618037135
3021,random,15,sick,0.9713668196426817,0.008534219982505224,0.9841269841269841|0.9629629629629629|0.9628647214854111|0.9628647214854111|0.9840848806366048|0.9708222811671088|0.9628647214854111|0.9814323607427056|0.9681697612732095|0.9734748010610079
3021,second_best,1,sick,0.9607602486912832,0.01197390270802609,0.9761904761904762|0.9576719576719577|0.9522546419098143|0.9336870026525199|0.9549071618037135|0.9761273209549072|0.9628647214854111|0.9602122015915119|0.9708222811671088|0.9628647214854111
3021,second_best,5,sick,0.9721590669866533,0.009659298494512804,0.9894179894179894|0.9708994708994709|0.9602122015915119|0.9575596816976127|0.9708222811671088|0.9814323607427056|0.9708222811671088|0.9761273209549072|0.9814323607427056|0.9628647214854111
3021,second_best,10,sick,0.9734853269336028,0.009566355725810959,0.9894179894179894|0.9708994708994709|0.9549071618037135|0.9708222811671088|0.9787798408488063|0.9840848806366048|0.9708222811671088|0.9814323607427056|0.9681697612732095|0.9655172413793104
3021,second_best,15,sick,0.9721597687114928,0.009051591765399275,0.9920634920634921|0.9656084656084656|0.9602122015915119|0.9655172413793104|0.9761273209549072|0.9787798408488063|0.9734748010610079|0.9787798408488063|0.9655172413793104|0.9655172413793104
3021,worst,1,sick,0.9387597715183922,0.0007521524692890859,0.9391534391534392|0.9365079365079365|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183
3021,worst,5,sick,0.9387597715183922,0.0007521524692890859,0.9391534391534392|0.9365079365079365|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183
3021,worst,10,sick,0.9387597715183922,0.0007521524692890859,0.9391534391534392|0.9365079365079365|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183
3021,worst,15,sick,0.9387597715183922,0.0007521524692890859,0.9391534391534392|0.9365079365079365|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183|0.9389920424403183
3481,best,1,isolet,0.07669629044468582,0.0005293620864725726,0.07692307692307693|0.07692307692307693|0.07692307692307693|0.07692307692307693|0.07564102564102564|0.07692307692307693|0.07564102564102564|0.07702182284980745|0.07702182284980745|0.07702182284980745
3481,best,5,isolet,0.53828511240578,0.02368155901327988,0.5615384615384615|0.5217948717948718|0.5628205128205128|0.517948717948718|0.5307692307692308|0.5474358974358975|0.5166666666666667|0.5340179717586649|0.5057766367137355|0.5840821566110398
3481,best,10,isolet,0.8187799940752443,0.009549500538755216,0.8038461538461539|0.8243589743589743|0.8192307692307692|0.823076923076923|0.8128205128205128|0.8038461538461539|0.8166666666666667|0.8318356867779204|0.8189987163029525|0.8331193838254172
3481,best,15,isolet,0.8163417925677233,0.012916381695980994,0.8064102564102564|0.8256410256410256|0.8217948717948718|0.8166666666666667|0.7871794871794872|0.8064102564102564|0.8333333333333334|0.8228498074454429|0.8138639281129654|0.8292682926829268
3481,random,1,isolet,0.07669612586814127,0.0005051928692234579,0.07692307692307693|0.07564102564102564|0.07692307692307693|0.07692307692307693|0.07692307692307693|0.07692307692307693|0.07692307692307693|0.07702182284980745|0.07702182284980745|0.07573812580231065
3481,random,5,isolet,0.4881419308120207,0.013638636124278488,0.4846153846153846|0.4987179487179487|0.48205128205128206|0.4807692307692308|0.47435897435897434|0.4641025641025641|0.4897435897435897|0.5134788189987163|0.503209242618742|0.49037227214377405
3481,random,10,isolet,0.7932584510055627,0.016141801157937893,0.7743589743589744|0.8128205128205128|0.7769230769230769|0.8076923076923077|0.7794871794871795|0.7756410256410257|0.7897435897435897|0.8189987163029525|0.7894736842105263|0.8074454428754814
3481,random,15,isolet,0.808265363220434,0.014632507180550348,0.7858974358974359|0.8064102564102564|0.823076923076923|0.8025641025641026|0.7961538461538461|0.7987179487179488|0.8|0.8382541720154044|0.810012836970475|0.8215661103979461
3481,second_best,1,isolet,0.07669629044468582,0.0005293620864725726,0.07692307692307693|0.07692307692307693|0.07692307692307693|0.07692307692307693|0.07564102564102564|0.07692307692307693|0.07564102564102564|0.07702182284980745|0.07702182284980745|0.07702182284980745
3481,second_best,5,isolet,0.5402124683190153,0.02383047892334374,0.558974358974359|0.5192307692307693|0.5666666666666667|0.5102564102564102|0.5294871794871795|0.5512820512820513|0.5089743589743589|0.5365853658536586|0.5353016688061617|0.5853658536585366
3481,second_best,10,isolet,0.8171116816431322,0.012692263991025663,0.8|0.8269230769230769|0.8179487179487179|0.823076923076923|0.8012820512820513|0.8192307692307692|0.8115384615384615|0.8023106546854942|0.82798459563543|0.8408215661103979
3481,second_best,15,isolet,0.8201881109904215,0.011530747689715827,0.8153846153846154|0.8320512820512821|0.823076923076923|0.8128205128205128|0.8038461538461539|0.823076923076923|0.8243589743589743|0.8061617458279846|0.8164313222079589|0.8446726572528883
3481,worst,1,isolet,0.03834814522234291,0.0003901779454801555,0.038461538461538464|0.03717948717948718|0.038461538461538464|0.038461538461538464|0.038461538461538464|0.038461538461538464|0.038461538461538464|0.038510911424903725|0.038510911424903725|0.038510911424903725
3481,worst,5,isolet,0.03950248510582272,0.0011217924686367196,0.041025641025641026|0.038461538461538464|0.038461538461538464|0.041025641025641026|0.038461538461538464|0.03974358974358974|0.038461538461538464|0.038510911424903725|0.0410783055198973|0.03979460847240052
3481,worst,10,isolet,0.039118363450840986,0.002834417544926342,0.03461538461538462|0.04230769230769231|0.03974358974358974|0.038461538461538464|0.03974358974358974|0.03333333333333333|0.03974358974358974|0.03979460847240052|0.04236200256739409|0.0410783055198973
3481,worst,15,isolet,0.03924541654323426,0.006313099961911916,0.03461538461538462|0.041025641025641026|0.038461538461538464|0.04871794871794872|0.04358974358974359|0.03076923076923077|0.041025641025641026|0.028241335044929396|0.038510911424903725|0.04749679075738126
37,best,1,diabetes,0.7173957621326041,0.04570860344074936,0.8051948051948052|0.6493506493506493|0.7142857142857143|0.7142857142857143|0.7662337662337663|0.7662337662337663|0.6883116883116883|0.6753246753246753|0.7105263157894737|0.6842105263157895
37,best,5,diabetes,0.7486329460013671,0.02398244847662703,0.7662337662337663|0.7142857142857143|0.7662337662337663|0.7402597402597403|0.7272727272727273|0.7662337662337663|0.7792207792207793|0.7792207792207793|0.7236842105263158|0.7236842105263158
